"ID","LON","LAT","NAME","CLASS","STATE","ANNUAL"
15822,-482.019,-174.656,"Urutaí","Sede Municipal","GOIÁS",5350
15972,-526.804,-173.558,"Portelândia","Sede Municipal","GOIÁS",5166
15987,-511.732,-174.444,"Montividiu","Sede Municipal","GOIÁS",5154
15995,-503.753,-173.964,"Acreúna","Sede Municipal","GOIÁS",5267
16002,-496.648,-174.244,"Edealina","Sede Municipal","GOIÁS",5301
16160,-532.017,-173.274,"Santa Rita do Araguaia","Sede Municipal","GOIÁS",5154
16193,-499.299,-173.411,"Edéia","Sede Municipal","GOIÁS",5288
16198,-494.944,-17.297,"Mairipotaba","Sede Municipal","GOIÁS",5278
16199,-493.802,-172.888,"Cromínia","Sede Municipal","GOIÁS",5276
16200,-492.452,-172.549,"Professor Jamil","Sede Municipal","GOIÁS",5275
16202,-49.026,-173.019,"Piracanjuba","Sede Municipal","GOIÁS",5288
16208,-484.264,-173.263,"Palmelo","Sede Municipal","GOIÁS",5319
16208,-484.813,-17.316,"Santa Cruz de Goiás","Sede Municipal","GOIÁS",5319
16210,-482.771,-173.024,"Pires do Rio","Sede Municipal","GOIÁS",5347
16399,-487.038,-171.991,"Cristianópolis","Sede Municipal","GOIÁS",5296
16581,-499.866,-171.392,"Indiara","Sede Municipal","GOIÁS",5286
16594,-486.634,-170.564,"São Miguel do Passa Quatro","Sede Municipal","GOIÁS",5300
16756,-518.095,-169.543,"Caiapônia","Sede Municipal","GOIÁS",5174
16773,-501.457,-170.486,"Jandaia","Sede Municipal","GOIÁS",5271
16777,-497.762,-169.723,"Cezarina","Sede Municipal","GOIÁS",5287
16778,-496.324,-17.044,"Varjão","Sede Municipal","GOIÁS",5280
16782,-492.283,-169.695,"Hidrolândia","Sede Municipal","GOIÁS",5252
16785,-489.517,-169.697,"Bela Vista de Goiás","Sede Municipal","GOIÁS",5291
16791,-48.302,-170.341,"Orizona","Sede Municipal","GOIÁS",5309
16964,-504.488,-169.467,"Paraúna","Sede Municipal","GOIÁS",5254
16974,-49.448,-169.091,"Aragoiânia","Sede Municipal","GOIÁS",5249
17159,-504.074,-16.816,"São João da Paraúna","Sede Municipal","GOIÁS",5304
17162,-501.656,-167.929,"Palminópolis","Sede Municipal","GOIÁS",5282
17164,-499.244,-168.049,"Palmeiras de Goiás","Sede Municipal","GOIÁS",5280
17167,-496.942,-167.634,"Campestre de Goiás","Sede Municipal","GOIÁS",5264
17168,-495.349,-168.301,"Guapó","Sede Municipal","GOIÁS",5287
17169,-494.384,-167.621,"Abadia de Goiás","Sede Municipal","GOIÁS",5256
17171,-492.473,-168.203,"Aparecida de Goiânia","Sede Municipal","GOIÁS",5256
17187,-476.135,-167.681,"Cristalina","Sede Municipal","GOIÁS",5306
17335,-523.141,-167.217,"Doverlândia","Sede Municipal","GOIÁS",5240
17343,-515.278,-167.446,"Palestina de Goiás","Sede Municipal","GOIÁS",5237
17352,-506.436,-166.669,"Cachoeira de Goiás","Sede Municipal","GOIÁS",5236
17354,-504.645,-166.777,"Aurilândia","Sede Municipal","GOIÁS",5332
17364,-494.931,-166.522,"Trindade","Sede Municipal","GOIÁS",5264
17366,-492.651,-166.873,"Goiânia","Capital Estadual","GOIÁS",5247
17368,-490.918,-167.089,"Senador Canedo","Sede Municipal","GOIÁS",5283
17368,-489.992,-167.155,"Caldazinha","Sede Municipal","GOIÁS",5283
17372,-486.087,-166.604,"Silvânia","Sede Municipal","GOIÁS",5260
17373,-485.066,-167.457,"Vianópolis","Sede Municipal","GOIÁS",5306
17543,-510.948,-16.62,"Amorinópolis","Sede Municipal","GOIÁS",5269
17546,-507.924,-166.061,"Ivolândia","Sede Municipal","GOIÁS",5273
17550,-503.044,-165.782,"Firminópolis","Sede Municipal","GOIÁS",5302
17552,-501.364,-166.095,"Turvânia","Sede Municipal","GOIÁS",5294
17555,-498.821,-165.812,"Nazário","Sede Municipal","GOIÁS",5276
17556,-497.015,-165.789,"Santa Bárbara de Goiás","Sede Municipal","GOIÁS",5264
17564,-48.962,-166.177,"Bonfinópolis","Sede Municipal","GOIÁS",5245
17566,-487.432,-166.195,"Leopoldo de Bulhões","Sede Municipal","GOIÁS",5256
17740,-507.387,-165.449,"Moiporá","Sede Municipal","GOIÁS",5268
17744,-50.373,-165.215,"São Luís de Montes Belos","Sede Municipal","GOIÁS",5302
17748,-499.589,-16.459,"Anicuns","Sede Municipal","GOIÁS",5277
17750,-497.583,-164.677,"Avelinópolis","Sede Municipal","GOIÁS",5271
17753,-494.206,-165.118,"Goianira","Sede Municipal","GOIÁS",5265
17754,-493.094,-164.865,"Santo Antônio de Goiás","Sede Municipal","GOIÁS",5267
17757,-490.207,-165.023,"Goianápolis","Sede Municipal","GOIÁS",5240
17761,-486.448,-164.835,"Gameleira de Goiás","Sede Municipal","GOIÁS",5267
17923,-518.197,-164.272,"Piranhas","Sede Municipal","GOIÁS",5276
17926,-515.597,-163.861,"Arenópolis","Sede Municipal","GOIÁS",5282
17930,-511.185,-164.402,"Iporá","Sede Municipal","GOIÁS",5246
17940,-501.683,-164.165,"Adelândia","Sede Municipal","GOIÁS",5273
17945,-496.808,-163.568,"Araçu","Sede Municipal","GOIÁS",5267
17946,-495.005,-163.615,"Inhumas","Sede Municipal","GOIÁS",5248
17947,-494.959,-164.471,"Caturaí","Sede Municipal","GOIÁS",5258
17948,-493.857,-164.316,"Brazabrantes","Sede Municipal","GOIÁS",5269
17948,-493.196,-163.718,"Nova Veneza","Sede Municipal","GOIÁS",5269
17949,-492.231,-164.052,"Nerópolis","Sede Municipal","GOIÁS",5258
17951,-490.801,-16.395,"Terezópolis de Goiás","Sede Municipal","GOIÁS",5233
18145,-509.057,-163.141,"Israelândia","Sede Municipal","GOIÁS",5273
18149,-505.525,-162.954,"Córrego do Ouro","Sede Municipal","GOIÁS",5267
18155,-499.799,-16.253,"Americano do Brasil","Sede Municipal","GOIÁS",5237
18161,-493.668,-162.546,"Damolândia","Sede Municipal","GOIÁS",5273
18164,-490.923,-162.924,"Campo Limpo de Goiás","Sede Municipal","GOIÁS",5231
18165,-489.534,-163.285,"Anápolis","Sede Municipal","GOIÁS",5210
18175,-479.504,-162.535,"Luziânia","Sede Municipal","GOIÁS",5338
18342,-525.444,-161.975,"Baliza","Sede Municipal","GOIÁS",5276
18346,-521.759,-162.001,"Bom Jardim de Goiás","Sede Municipal","GOIÁS",5251
18355,-512.586,-162.339,"Diorama","Sede Municipal","GOIÁS",5256
18358,-509.544,-161.815,"Jaupaci","Sede Municipal","GOIÁS",5292
18360,-507.822,-16.18,"Fazenda Nova","Sede Municipal","GOIÁS",5294
18363,-504.346,-161.766,"Buriti de Goiás","Sede Municipal","GOIÁS",5303
18364,-503.037,-162.115,"Sanclerlândia","Sede Municipal","GOIÁS",5308
18371,-496.048,-162.036,"Itauçu","Sede Municipal","GOIÁS",5248
18376,-491.966,-162.183,"Ouro Verde de Goiás","Sede Municipal","GOIÁS",5239
18380,-487.061,-161.974,"Abadiânia","Sede Municipal","GOIÁS",5265
18578,-502.071,-161.244,"Mossâmedes","Sede Municipal","GOIÁS",5273
18584,-496.025,-16.055,"Taquaral de Goiás","Sede Municipal","GOIÁS",5260
18586,-494.932,-160.843,"Santa Rosa de Goiás","Sede Municipal","GOIÁS",5276
18587,-493.368,-160.973,"Petrolina de Goiás","Sede Municipal","GOIÁS",5312
18595,-48.508,-160.839,"Alexânia","Sede Municipal","GOIÁS",5246
18600,-480.319,-160.533,"Novo Gama","Sede Municipal","GOIÁS",5292
18601,-479.339,-160.792,"Cidade Ocidental","Sede Municipal","GOIÁS",5282
18601,-479.761,-160.655,"Valparaíso de Goiás","Sede Municipal","GOIÁS",5282
18780,-513.983,-160.064,"Montes Claros de Goiás","Sede Municipal","GOIÁS",5263
18786,-507.117,-160.318,"Novo Brasil","Sede Municipal","GOIÁS",5311
18795,-498.064,-16.021,"Itaberaí","Sede Municipal","GOIÁS",5256
18800,-493.751,-159.562,"Jesúpolis","Sede Municipal","GOIÁS",5314
18985,-52.245,-159.033,"Aragarças","Sede Municipal","GOIÁS",5256
18999,-508.672,-158.663,"Jussara","Sede Municipal","GOIÁS",5293
19006,-501.434,-159.408,"Goiás","Sede Municipal","GOIÁS",5259
19011,-496.033,-159.192,"Itaguari","Sede Municipal","GOIÁS",5274
19015,-492.603,-15.932,"São Francisco de Goiás","Sede Municipal","GOIÁS",5308
19018,-489.487,-158.549,"Pirenópolis","Sede Municipal","GOIÁS",5212
19019,-48.809,-159.283,"Corumbá de Goiás","Sede Municipal","GOIÁS",5189
19025,-48.265,-159.478,"Santo Antônio do Descoberto","Sede Municipal","GOIÁS",5288
19211,-511.041,-157.669,"Santa Fé de Goiás","Sede Municipal","GOIÁS",5261
19216,-506.098,-158.209,"Itapirapuã","Sede Municipal","GOIÁS",5301
19226,-49.634,-157.611,"Itaguaru","Sede Municipal","GOIÁS",5266
19235,-487.691,-157.764,"Cocalzinho de Goiás","Sede Municipal","GOIÁS",5227
19253,-469.237,-158.062,"Cabeceiras","Sede Municipal","GOIÁS",5511
19439,-498.272,-157.194,"Heitoraí","Sede Municipal","GOIÁS",5231
19444,-493.335,-157.494,"Jaraguá","Sede Municipal","GOIÁS",5309
19455,-482.597,-157.414,"Águas Lindas de Goiás","Sede Municipal","GOIÁS",5263
19651,-500.296,-156.326,"Guaraíta","Sede Municipal","GOIÁS",5215
19652,-499.405,-155.604,"Itapuranga","Sede Municipal","GOIÁS",5246
19869,-496.793,-15.505,"Uruana","Sede Municipal","GOIÁS",5287
19877,-488.827,-15.456,"Vila Propício","Sede Municipal","GOIÁS",5332
19889,-476.093,-154.525,"Planaltina","Sede Municipal","GOIÁS",5407
19892,-473.374,-155.404,"Formosa","Sede Municipal","GOIÁS",5447
20073,-50.746,-154.346,"Matrinchã","Sede Municipal","GOIÁS",5279
20077,-503.626,-154.477,"Faina","Sede Municipal","GOIÁS",5296
20083,-497.084,-153.554,"Carmo do Rio Verde","Sede Municipal","GOIÁS",5267
20085,-495.087,-154.491,"Rianápolis","Sede Municipal","GOIÁS",5268
20296,-500.557,-153.189,"Morro Agudo de Goiás","Sede Municipal","GOIÁS",5198
20298,-498.184,-153.504,"São Patrício","Sede Municipal","GOIÁS",5191
20300,-496.004,-153.066,"Ceres","Sede Municipal","GOIÁS",5232
20301,-495.818,-153.149,"Rialma","Sede Municipal","GOIÁS",5272
20302,-49.425,-152.978,"Santa Isabel","Sede Municipal","GOIÁS",5267
20305,-491.166,-153.123,"Goianésia","Sede Municipal","GOIÁS",5261
20502,-511.654,-152.429,"Britânia","Sede Municipal","GOIÁS",5348
20515,-498.014,-151.637,"Rubiataba","Sede Municipal","GOIÁS",5227
20517,-496.721,-151.732,"Ipiranga de Goiás","Sede Municipal","GOIÁS",5239
20531,-482.865,-151.642,"Padre Bernardo","Sede Municipal","GOIÁS",5437
20724,-506.319,-150.913,"Araguapaz","Sede Municipal","GOIÁS",5284
20735,-495.745,-151.458,"Nova Glória","Sede Municipal","GOIÁS",5252
20739,-491.189,-151.352,"Santa Rita do Novo Destino","Sede Municipal","GOIÁS",5306
20749,-481.632,-150.551,"Mimoso de Goiás","Sede Municipal","GOIÁS",5405
20946,-498.957,-15.021,"Nova América","Sede Municipal","GOIÁS",5195
20949,-495.515,-149.527,"Itapaci","Sede Municipal","GOIÁS",5246
20955,-48.913,-149.681,"Barro Alto","Sede Municipal","GOIÁS",5273
20967,-477.827,-149.814,"Água Fria de Goiás","Sede Municipal","GOIÁS",5384
20974,-470.529,-150.341,"Vila Boa","Sede Municipal","GOIÁS",5582
21148,-510.808,-149.263,"Aruanã","Sede Municipal","GOIÁS",5314
21165,-493.305,-14.863,"São Luiz do Norte","Sede Municipal","GOIÁS",5274
21376,-495.805,-147.633,"Pilar de Goiás","Sede Municipal","GOIÁS",5238
21409,-462.538,-148.049,"Sítio d'Abadia","Sede Municipal","GOIÁS",5546
21579,-505.717,-147.461,"Mozarlândia","Sede Municipal","GOIÁS",5284
21587,-497.021,-147.336,"Guarinos","Sede Municipal","GOIÁS",5324
21590,-494.683,-147.206,"Hidrolina","Sede Municipal","GOIÁS",5256
21609,-475.232,-147.053,"São João d'Aliança","Sede Municipal","GOIÁS",5419
21837,-461.718,-145.602,"Damianópolis","Sede Municipal","GOIÁS",5594
22013,-499.756,-145.405,"Crixás","Sede Municipal","GOIÁS",5308
22021,-49.14,-145.243,"Uruaçu","Sede Municipal","GOIÁS",5307
22028,-484.603,-144.666,"Niquelândia","Sede Municipal","GOIÁS",5337
22048,-464.313,-144.561,"Buritinópolis","Sede Municipal","GOIÁS",5621
22048,-464.862,-144.614,"Simolândia","Sede Municipal","GOIÁS",5621
22048,-464.943,-144.844,"Alvorada do Norte","Sede Municipal","GOIÁS",5621
22051,-46.109,-144.966,"Mambaí","Sede Municipal","GOIÁS",5614
22230,-497.095,-144.331,"Santa Terezinha de Goiás","Sede Municipal","GOIÁS",5334
22257,-470.369,-144.447,"Flores de Goiás","Sede Municipal","GOIÁS",5599
22443,-499.205,-14.284,"Uirapuru","Sede Municipal","GOIÁS",5312
22446,-496.591,-142.664,"Campos Verdes","Sede Municipal","GOIÁS",5337
22449,-493.876,-142.873,"Nova Iguaçu de Goiás","Sede Municipal","GOIÁS",5360
22451,-491.515,-143.141,"Campinorte","Sede Municipal","GOIÁS",5320
22665,-493.368,-141.985,"Alto Horizonte","Sede Municipal","GOIÁS",5359
22678,-480.764,-141.533,"Colinas do Sul","Sede Municipal","GOIÁS",5386
22871,-50.335,-140.991,"Nova Crixás","Sede Municipal","GOIÁS",5260
22899,-475.177,-14.14,"Alto Paraíso de Goiás","Sede Municipal","GOIÁS",5275
22908,-466.338,-141.015,"Iaciara","Sede Municipal","GOIÁS",5618
22911,-463.632,-140.893,"Posse","Sede Municipal","GOIÁS",5479
23099,-49.178,-140.153,"Mara Rosa","Sede Municipal","GOIÁS",5312
23314,-492.983,-139.279,"Amaralina","Sede Municipal","GOIÁS",5323
23316,-490.688,-138.676,"Estrela do Norte","Sede Municipal","GOIÁS",5316
23342,-464.862,-139.462,"Guarani de Goiás","Sede Municipal","GOIÁS",5565
23521,-502.818,-137.734,"Mundo Novo","Sede Municipal","GOIÁS",5307
23538,-485.691,-137.911,"Campinaçu","Sede Municipal","GOIÁS",5274
23549,-47.457,-137.921,"Cavalcante","Sede Municipal","GOIÁS",5401
23551,-472.663,-137.805,"Teresina de Goiás","Sede Municipal","GOIÁS",5439
23745,-498.342,-136.509,"Bonópolis","Sede Municipal","GOIÁS",5320
23751,-492.749,-137.308,"Mutunópolis","Sede Municipal","GOIÁS",5321
23753,-490.148,-137.143,"Santa Tereza de Goiás","Sede Municipal","GOIÁS",5332
23775,-468.859,-137.409,"Nova Roma","Sede Municipal","GOIÁS",5614
23978,-488.779,-136.503,"Formoso","Sede Municipal","GOIÁS",5346
24210,-487.421,-135.083,"Trombas","Sede Municipal","GOIÁS",5365
24215,-48.221,-135.309,"Minaçu","Sede Municipal","GOIÁS",5304
24439,-491.499,-134.387,"Porangatu","Sede Municipal","GOIÁS",5345
24467,-463.114,-134.032,"São Domingos","Sede Municipal","GOIÁS",5550
24663,-501.638,-132.735,"São Miguel do Araguaia","Sede Municipal","GOIÁS",5257
24678,-486.872,-133.494,"Montividiu do Norte","Sede Municipal","GOIÁS",5326
24696,-468.915,-132.583,"Monte Alegre de Goiás","Sede Municipal","GOIÁS",5560
24701,-463.958,-132.917,"Divinópolis de Goiás","Sede Municipal","GOIÁS",5519
24902,-495.064,-132.428,"Novo Planalto","Sede Municipal","GOIÁS",5318
25411,-467.685,-130.354,"Campos Belos","Sede Municipal","GOIÁS",5544
37434,-459.336,-91.103,"Alto Parnaíba","Sede Municipal","MARANHÃO",5508
39730,-457.479,-84.737,"Tasso Fragoso","Sede Municipal","MARANHÃO",5476
43623,-460.375,-75.326,"Balsas","Sede Municipal","MARANHÃO",5350
44010,-466.229,-73.586,"Riachão","Sede Municipal","MARANHÃO",5208
44395,-474.638,-73.363,"Carolina","Sede Municipal","MARANHÃO",5178
44815,-445.544,-72.197,"Benedito Leite","Sede Municipal","MARANHÃO",5503
45190,-46.261,-7.123,"Nova Colinas","Sede Municipal","MARANHÃO",5212
45199,-453.465,-71.409,"Sambaíba","Sede Municipal","MARANHÃO",5412
45201,-451.389,-70.864,"Loreto","Sede Municipal","MARANHÃO",5449
45204,-448.096,-70.758,"São Félix de Balsas","Sede Municipal","MARANHÃO",5482
45577,-46.682,-69.624,"Feira Nova do Maranhão","Sede Municipal","MARANHÃO",5168
45582,-461.781,-69.623,"Fortaleza dos Nogueiras","Sede Municipal","MARANHÃO",5224
45589,-454.812,-70.222,"São Raimundo das Mangabeiras","Sede Municipal","MARANHÃO",5352
46358,-465.322,-68.243,"São Pedro dos Crentes","Sede Municipal","MARANHÃO",5174
46377,-446.445,-68.124,"São Domingos do Azeitão","Sede Municipal","MARANHÃO",5370
46393,-430.269,-67.564,"Barão de Grajaú","Sede Municipal","MARANHÃO",5641
46772,-440.475,-67.309,"Nova Iorque","Sede Municipal","MARANHÃO",5506
47124,-474.434,-65.612,"Estreito","Sede Municipal","MARANHÃO",5156
47158,-440.845,-65.989,"Pastos Bons","Sede Municipal","MARANHÃO",5467
47512,-470.565,-64.651,"São João do Paraíso","Sede Municipal","MARANHÃO",5118
47541,-441.922,-64.788,"Sucupira do Norte","Sede Municipal","MARANHÃO",5410
47545,-43.704,-64.938,"São João dos Patos","Sede Municipal","MARANHÃO",5423
47904,-461.919,-64.406,"Formosa da Serra Negra","Sede Municipal","MARANHÃO",5177
47922,-443.686,-6.375,"Mirador","Sede Municipal","MARANHÃO",5411
47926,-439.895,-6.432,"Paraibano","Sede Municipal","MARANHÃO",5440
47930,-435.451,-64.162,"Sucupira do Riachão","Sede Municipal","MARANHÃO",5482
48275,-473.966,-63.419,"Porto Franco","Sede Municipal","MARANHÃO",5129
48658,-473.628,-61.712,"Campestre do Maranhão","Sede Municipal","MARANHÃO",5111
48661,-470.373,-61.899,"Lajeado Novo","Sede Municipal","MARANHÃO",5128
48683,-448.982,-61.625,"Fernando Falcão","Sede Municipal","MARANHÃO",5313
48694,-437.759,-61.779,"Passagem Franca","Sede Municipal","MARANHÃO",5442
48703,-428.579,-62.477,"São Francisco do Maranhão","Sede Municipal","MARANHÃO",5620
49455,-442.473,-60.322,"Colinas","Sede Municipal","MARANHÃO",5397
49462,-435.278,-60.477,"Lagoa do Mato","Sede Municipal","MARANHÃO",5491
49805,-473.891,-59.311,"Ribamar Fiquene","Sede Municipal","MARANHÃO",5069
49811,-467.037,-58.764,"Sítio Novo","Sede Municipal","MARANHÃO",5126
50189,-470.677,-58.311,"Montes Altos","Sede Municipal","MARANHÃO",5118
50198,-461.559,-58.202,"Grajaú","Sede Municipal","MARANHÃO",5115
50217,-442.248,-58.194,"Jatobá","Sede Municipal","MARANHÃO",5333
50221,-438.356,-58.328,"Buriti Bravo","Sede Municipal","MARANHÃO",5424
50566,-47.365,-57.501,"Governador Edison Lobão","Sede Municipal","MARANHÃO",5035
50598,-441.568,-57.283,"Fortuna","Sede Municipal","MARANHÃO",5350
50608,-431.069,-56.839,"Parnarama","Sede Municipal","MARANHÃO",5542
50948,-470.135,-55.986,"Buritirana","Sede Municipal","MARANHÃO",5047
50951,-467.477,-55.695,"Amarante do Maranhão","Sede Municipal","MARANHÃO",5070
50975,-443.825,-55.814,"São Domingos do Maranhão","Sede Municipal","MARANHÃO",5309
51322,-474.781,-55.189,"Imperatriz","Sede Municipal","MARANHÃO",5025
51323,-47.394,-55.312,"Davinópolis","Sede Municipal","MARANHÃO",5050
51344,-452.489,-54.972,"Barra do Corda","Sede Municipal","MARANHÃO",5203
51351,-445.591,-54.981,"Santa Filomena do Maranhão","Sede Municipal","MARANHÃO",5279
51356,-440.702,-54.723,"Governador Luiz Rocha","Sede Municipal","MARANHÃO",5391
51364,-432.043,-5.524,"Matões","Sede Municipal","MARANHÃO",5513
51700,-474.068,-5.444,"João Lisboa","Sede Municipal","MARANHÃO",5018
51702,-472.963,-54.465,"Senador La Rocque","Sede Municipal","MARANHÃO",5018
51718,-45.636,-53.696,"Jenipapo dos Vieiras","Sede Municipal","MARANHÃO",5093
51731,-443.362,-54.059,"Graça Aranha","Sede Municipal","MARANHÃO",5311
52106,-446.447,-52.552,"Tuntum","Sede Municipal","MARANHÃO",5274
52108,-444.953,-52.902,"Presidente Dutra","Sede Municipal","MARANHÃO",5298
52110,-442.473,-53.194,"Governador Eugênio Barros","Sede Municipal","MARANHÃO",5313
52112,-440.553,-5.26,"Senador Alexandre Costa","Sede Municipal","MARANHÃO",5338
52447,-48.138,-5.182,"Vila Nova dos Martírios","Sede Municipal","MARANHÃO",4923
52451,-477.838,-51.772,"Cidelândia","Sede Municipal","MARANHÃO",4946
52820,-484.295,-50.851,"São Pedro da Água Branca","Sede Municipal","MARANHÃO",4872
52831,-473.894,-51.262,"São Francisco do Brejão","Sede Municipal","MARANHÃO",4904
52847,-457.881,-51.429,"Itaipava do Grajaú","Sede Municipal","MARANHÃO",5125
52854,-450.771,-51.061,"São Raimundo do Doca Bezerra","Sede Municipal","MARANHÃO",5200
52859,-445.824,-50.596,"São José dos Basílios","Sede Municipal","MARANHÃO",5241
52861,-443.017,-51.479,"Gonçalves Dias","Sede Municipal","MARANHÃO",5316
52866,-438.166,-51.086,"São João do Soter","Sede Municipal","MARANHÃO",5392
52876,-428.333,-50.981,"Timon","Sede Municipal","MARANHÃO",5572
53223,-45.382,-49.893,"Lagoa Grande do Maranhão","Sede Municipal","MARANHÃO",5071
53227,-449.927,-50.227,"São Roberto","Sede Municipal","MARANHÃO",5205
53230,-446.962,-49.865,"Joselândia","Sede Municipal","MARANHÃO",5247
53232,-444.412,-50.356,"Dom Pedro","Sede Municipal","MARANHÃO",5275
53234,-442.758,-50.212,"Governador Archer","Sede Municipal","MARANHÃO",5314
53562,-475.008,-49.475,"Açailândia","Sede Municipal","MARANHÃO",4842
53577,-460.087,-48.882,"Arame","Sede Municipal","MARANHÃO",4954
53591,-44.693,-48.798,"Esperantinópolis","Sede Municipal","MARANHÃO",5236
53594,-443.591,-48.705,"Santo Antônio dos Lopes","Sede Municipal","MARANHÃO",5297
53604,-433.621,-48.655,"Caxias","Sede Municipal","MARANHÃO",5483
53944,-449.426,-47.511,"Poção de Pedras","Sede Municipal","MARANHÃO",5177
54296,-448.562,-46.629,"Igarapé Grande","Sede Municipal","MARANHÃO",5182
54301,-443.284,-4.724,"Capinzal do Norte","Sede Municipal","MARANHÃO",5298
54639,-454.568,-46.289,"Marajá do Sena","Sede Municipal","MARANHÃO",5082
54642,-451.347,-45.586,"Lago da Pedra","Sede Municipal","MARANHÃO",5091
54643,-450.566,-46.077,"Lago do Junco","Sede Municipal","MARANHÃO",5118
54644,-449.801,-46.121,"Lago dos Rodrigues","Sede Municipal","MARANHÃO",5138
54646,-447.611,-46.271,"Bernardo do Mearim","Sede Municipal","MARANHÃO",5189
54647,-44.601,-45.652,"Pedreiras","Sede Municipal","MARANHÃO",5222
54647,-446.164,-45.683,"Trizidela do Vale","Sede Municipal","MARANHÃO",5222
54659,-434.693,-46.266,"Aldeias Altas","Sede Municipal","MARANHÃO",5486
54964,-475.303,-44.556,"Itinga do Maranhão","Sede Municipal","MARANHÃO",4801
54971,-468.536,-44.836,"Bom Jesus das Selvas","Sede Municipal","MARANHÃO",4928
54995,-44.465,-45.188,"Lima Campos","Sede Municipal","MARANHÃO",5251
55001,-438.927,-4.456,"Codó","Sede Municipal","MARANHÃO",5383
55327,-452.401,-44.452,"Paulo Ramos","Sede Municipal","MARANHÃO",5052
55329,-450.399,-43.734,"Bom Lugar","Sede Municipal","MARANHÃO",5105
55333,-44.671,-43.772,"São Luís Gonzaga do Maranhão","Sede Municipal","MARANHÃO",5216
55336,-443.313,-4.373,"Peritoró","Sede Municipal","MARANHÃO",5297
55649,-464.542,-43.214,"Buriticupu","Sede Municipal","MARANHÃO",4880
55658,-455.841,-43.306,"Brejo de Areia","Sede Municipal","MARANHÃO",4999
55661,-452.461,-42.891,"Vitorino Freire","Sede Municipal","MARANHÃO",5057
55674,-439.323,-42.564,"Timbiras","Sede Municipal","MARANHÃO",5367
55683,-430.111,-42.529,"Coelho Neto","Sede Municipal","MARANHÃO",5586
55988,-45.471,-41.664,"Altamira do Maranhão","Sede Municipal","MARANHÃO",5014
55995,-447.835,-42.249,"Bacabal","Sede Municipal","MARANHÃO",5207
55998,-444.464,-42.134,"Alto Alegre do Maranhão","Sede Municipal","MARANHÃO",5290
56013,-429.448,-41.508,"Duque Bacelar","Sede Municipal","MARANHÃO",5583
56316,-451.191,-41.376,"Olho d'Água das Cunhãs","Sede Municipal","MARANHÃO",5118
56326,-441.248,-41.348,"Coroatá","Sede Municipal","MARANHÃO",5352
56334,-433.252,-41.319,"Afonso Cunha","Sede Municipal","MARANHÃO",5519
56630,-456.644,-39.613,"Santa Luzia","Sede Municipal","MARANHÃO",4973
56634,-452.387,-40.372,"Satubinha","Sede Municipal","MARANHÃO",5093
56637,-449.338,-40.446,"Lago Verde","Sede Municipal","MARANHÃO",5164
56642,-44.471,-40.378,"São Mateus do Maranhão","Sede Municipal","MARANHÃO",5310
56953,-451.763,-38.935,"Pio XII","Sede Municipal","MARANHÃO",5137
56975,-429.183,-39.421,"Buriti","Sede Municipal","MARANHÃO",5563
57273,-44.897,-38.379,"Conceição do Lago-Açu","Sede Municipal","MARANHÃO",5283
57579,-458.425,-36.673,"Alto Alegre do Pindaré","Sede Municipal","MARANHÃO",4926
57581,-456.241,-36.739,"Tufilândia","Sede Municipal","MARANHÃO",5007
57584,-453.778,-36.515,"Santa Inês","Sede Municipal","MARANHÃO",5067
57585,-452.496,-37.407,"Bela Vista do Maranhão","Sede Municipal","MARANHÃO",5059
57595,-442.292,-3.726,"Pirapemas","Sede Municipal","MARANHÃO",5316
57604,-433.542,-37.391,"Chapadinha","Sede Municipal","MARANHÃO",5506
57606,-431.093,-36.744,"Anapurus","Sede Municipal","MARANHÃO",5550
57610,-42.753,-36.784,"Brejo","Sede Municipal","MARANHÃO",5633
57890,-462.511,-35.507,"São João do Carú","Sede Municipal","MARANHÃO",4886
57899,-453.423,-36.102,"Pindaré-Mirim","Sede Municipal","MARANHÃO",5148
57901,-451.847,-36.404,"Igarapé do Meio","Sede Municipal","MARANHÃO",5103
57907,-445.471,-36.248,"Matões do Norte","Sede Municipal","MARANHÃO",5200
57907,-445.818,-35.635,"Miranda do Norte","Sede Municipal","MARANHÃO",5200
57909,-443.806,-36.345,"Cantanhede","Sede Municipal","MARANHÃO",5258
57921,-431.163,-3.62,"Mata Roma","Sede Municipal","MARANHÃO",5555
57926,-426.072,-35.822,"Milagres do Maranhão","Sede Municipal","MARANHÃO",5646
58209,-456.064,-35.417,"Bom Jardim","Sede Municipal","MARANHÃO",4977
58213,-45.25,-34.816,"Monção","Sede Municipal","MARANHÃO",5153
58217,-448.647,-34.516,"Vitória do Mearim","Sede Municipal","MARANHÃO",5212
58218,-447.771,-34.554,"Arari","Sede Municipal","MARANHÃO",5209
58226,-439.115,-34.676,"Nina Rodrigues","Sede Municipal","MARANHÃO",5324
58226,-439.174,-35.454,"Vargem Grande","Sede Municipal","MARANHÃO",5324
58240,-425.605,-34.985,"Santa Quitéria do Maranhão","Sede Municipal","MARANHÃO",5618
58519,-456.623,-34.328,"Governador Newton Bello","Sede Municipal","MARANHÃO",4975
58532,-443.512,-34.024,"Itapecuru Mirim","Sede Municipal","MARANHÃO",5204
58535,-440.238,-34.083,"Presidente Vargas","Sede Municipal","MARANHÃO",5311
58551,-424.195,-33.726,"São Bernardo","Sede Municipal","MARANHÃO",5588
